,label,text
35,Z.P5,MedKI ist günstiger als das aktuelle Gesundheitssystem.
36,Z.P5,MedKI ist günstiger als das aktuelle medizinische System.
37,Z.P5,MedKI ist günstiger als das derzeitige System.
38,Z.P5,MedKI ist günstiger als das derzeitige Gesundheitssystem.
39,Z.P5,MedKI ist günstiger als das derzeitige medizinische System.
40,Z.P5,MedKI ist wirtschaftlicher.
41,Z.P5,MedKI ist wirtschaftlicher als das bisherige System.
42,Z.P5,MedKI ist wirtschaftlicher als das bisherige Gesundheitssystem.
43,Z.P5,MedKI ist wirtschaftlicher als das bisherige medizinische System.
44,Z.P5,MedKI ist wirtschaftlicher als das aktuelle System.
45,Z.P5,MedKI ist wirtschaftlicher als das aktuelle Gesundheitssystem.
46,Z.P5,MedKI ist wirtschaftlicher als das aktuelle medizinische System.
47,Z.P5,MedKI ist wirtschaftlicher als das derzeitige System.
48,Z.P5,MedKI ist wirtschaftlicher als das derzeitige Gesundheitssystem.
49,Z.P5,MedKI ist wirtschaftlicher als das derzeitige medizinische System.
50,Z.P5,KI ist kostengünstiger.
51,Z.P5,KI ist kostengünstiger als das bisherige System.
52,Z.P5,KI ist kostengünstiger als das bisherige Gesundheitssystem.
53,Z.P5,KI ist kostengünstiger als das bisherige medizinische System.
54,Z.P5,KI ist kostengünstiger als das aktuelle System.
55,Z.P5,KI ist kostengünstiger als das aktuelle Gesundheitssystem.
56,Z.P5,KI ist kostengünstiger als das aktuelle medizinische System.
57,Z.P5,KI ist kostengünstiger als das derzeitige System.
58,Z.P5,KI ist kostengünstiger als das derzeitige Gesundheitssystem.
59,Z.P5,KI ist kostengünstiger als das derzeitige medizinische System.
60,Z.P5,KI ist billiger.
61,Z.P5,KI ist billiger als das bisherige System.
62,Z.P5,KI ist billiger als das bisherige Gesundheitssystem.
63,Z.P5,KI ist billiger als das bisherige medizinische System.
64,Z.P5,KI ist billiger als das aktuelle System.
65,Z.P5,KI ist billiger als das aktuelle Gesundheitssystem.
66,Z.P5,KI ist billiger als das aktuelle medizinische System.
67,Z.P5,KI ist billiger als das derzeitige System.
68,Z.P5,KI ist billiger als das derzeitige Gesundheitssystem.
69,Z.P5,KI ist billiger als das derzeitige medizinische System.
70,Z.P5,KI ist preiswerter.
71,Z.P5,KI ist preiswerter als das bisherige System.
72,Z.P5,KI ist preiswerter als das bisherige Gesundheitssystem.
73,Z.P5,KI ist preiswerter als das bisherige medizinische System.
74,Z.P5,KI ist preiswerter als das aktuelle System.
75,Z.P5,KI ist preiswerter als das aktuelle Gesundheitssystem.
76,Z.P5,KI ist preiswerter als das aktuelle medizinische System.
77,Z.P5,KI ist preiswerter als das derzeitige System.
78,Z.P5,KI ist preiswerter als das derzeitige Gesundheitssystem.
79,Z.P5,KI ist preiswerter als das derzeitige medizinische System.
80,Z.P5,KI ist günstiger.
81,Z.P5,KI ist günstiger als das bisherige System.
82,Z.P5,KI ist günstiger als das bisherige Gesundheitssystem.
83,Z.P5,KI ist günstiger als das bisherige medizinische System.
84,Z.P5,KI ist günstiger als das aktuelle System.
85,Z.P5,KI ist günstiger als das aktuelle Gesundheitssystem.
86,Z.P5,KI ist günstiger als das aktuelle medizinische System.
87,Z.P5,KI ist günstiger als das derzeitige System.
88,Z.P5,KI ist günstiger als das derzeitige Gesundheitssystem.
89,Z.P5,KI ist günstiger als das derzeitige medizinische System.
90,Z.P5,KI ist wirtschaftlicher.
91,Z.P5,KI ist wirtschaftlicher als das bisherige System.
92,Z.P5,KI ist wirtschaftlicher als das bisherige Gesundheitssystem.
93,Z.P5,KI ist wirtschaftlicher als das bisherige medizinische System.
94,Z.P5,KI ist wirtschaftlicher als das aktuelle System.
95,Z.P5,KI ist wirtschaftlicher als das aktuelle Gesundheitssystem.
96,Z.P5,KI ist wirtschaftlicher als das aktuelle medizinische System.
97,Z.P5,KI ist wirtschaftlicher als das derzeitige System.
98,Z.P5,KI ist wirtschaftlicher als das derzeitige Gesundheitssystem.
99,Z.P5,KI ist wirtschaftlicher als das derzeitige medizinische System.
100,Z.P5,MedKI lastet Ressourcen besser aus.
101,Z.P5,MedKI lastet Geräte besser aus.
102,Z.P5,MedKI lastet Personal besser aus.
103,Z.P5,KI lastet Ressourcen besser aus.
104,Z.P5,KI lastet Geräte besser aus.
105,Z.P5,KI lastet Personal besser aus.
106,Z.P5,MedKI nutzt Ressourcen besser.
107,Z.P5,MedKI nutzt Geräte besser.
108,Z.P5,MedKI nutzt Personal besser.
109,Z.P5,KI nutzt Ressourcen besser.
110,Z.P5,KI nutzt Geräte besser.
111,Z.P5,KI nutzt Personal besser.
112,Z.P5,MedKI ermöglicht nur eine einzige medizinische Anlaufstelle für Patienten.
113,Z.P5,MedKI ermöglicht nur eine zentrale medizinische Anlaufstelle für Patienten.
114,Z.P5,MedKI ermöglicht nur eine medizinische Anlaufstelle für Patienten.
115,Z.P5,MedKI bedeutet nur eine einzige medizinische Anlaufstelle für Patienten.
116,Z.P5,MedKI bedeutet nur eine zentrale medizinische Anlaufstelle für Patienten.
117,Z.P5,MedKI bedeutet nur eine medizinische Anlaufstelle für Patienten.
118,Z.P5,KI ermöglicht nur eine einzige medizinische Anlaufstelle für Patienten.
119,Z.P5,KI ermöglicht nur eine zentrale medizinische Anlaufstelle für Patienten.
120,Z.P5,KI ermöglicht nur eine medizinische Anlaufstelle für Patienten.
121,Z.P5,KI bedeutet nur eine einzige medizinische Anlaufstelle für Patienten.
122,Z.P5,KI bedeutet nur eine zentrale medizinische Anlaufstelle für Patienten.
123,Z.P5,KI bedeutet nur eine medizinische Anlaufstelle für Patienten.
124,Z.P5,MedKI deckt die ganze Medizin ab.
125,Z.P5,MedKI deckt die gesamte Medizin ab.
126,Z.P5,KI deckt die ganze Medizin ab.
127,Z.P5,KI deckt die gesamte Medizin ab.
128,Z.P5,MedKI umfasst die ganze Medizin.
129,Z.P5,MedKI umfasst die gesamte Medizin.
130,Z.P5,KI umfasst die ganze Medizin.
131,Z.P5,KI umfasst die gesamte Medizin.
132,Z.P5,MedKI unterstützt eine ganzheitliche Medizin.
133,Z.P5,MedKI unterstützt eine ganzheitliche medizinische Behandlung.
134,Z.P5,MedKI unterstützt eine ganzheitliche medizinische Therapie.
135,Z.P5,KI unterstützt eine ganzheitliche Medizin.
136,Z.P5,KI unterstützt eine ganzheitliche medizinische Behandlung.
137,Z.P5,KI unterstützt eine ganzheitliche medizinische Therapie.
138,Z.P5,MedKI erspart den Besuch bei verschiedenen Ärzten.
139,Z.P5,MedKI erspart den Besuch bei verschiedenen Fachärzten.
140,Z.P5,MedKI erspart den Besuch bei anderen Ärzten.
141,Z.P5,MedKI erspart den Besuch bei anderen Fachärzten.
142,Z.P5,MedKI erspart den Besuch bei mehreren Ärzten.
143,Z.P5,MedKI erspart den Besuch bei mehreren Fachärzten.
144,Z.P5,MedKI erspart die Behandlung bei verschiedenen Ärzten.
145,Z.P5,MedKI erspart die Behandlung bei verschiedenen Fachärzten.
146,Z.P5,MedKI erspart die Behandlung bei anderen Ärzten.
147,Z.P5,MedKI erspart die Behandlung bei anderen Fachärzten.
148,Z.P5,MedKI erspart die Behandlung bei mehreren Ärzten.
149,Z.P5,MedKI erspart die Behandlung bei mehreren Fachärzten.
150,Z.P5,MedKI erspart die Therapie bei verschiedenen Ärzten.
151,Z.P5,MedKI erspart die Therapie bei verschiedenen Fachärzten.
152,Z.P5,MedKI erspart die Therapie bei anderen Ärzten.
153,Z.P5,MedKI erspart die Therapie bei anderen Fachärzten.
154,Z.P5,MedKI erspart die Therapie bei mehreren Ärzten.
155,Z.P5,MedKI erspart die Therapie bei mehreren Fachärzten.
156,Z.P5,MedKI erspart Konsultationen bei verschiedenen Ärzten.
157,Z.P5,MedKI erspart Konsultationen bei verschiedenen Fachärzten.
158,Z.P5,MedKI erspart Konsultationen bei anderen Ärzten.
159,Z.P5,MedKI erspart Konsultationen bei anderen Fachärzten.
160,Z.P5,MedKI erspart Konsultationen bei mehreren Ärzten.
161,Z.P5,MedKI erspart Konsultationen bei mehreren Fachärzten.
162,Z.P5,MedKI vermeidet den Besuch bei verschiedenen Ärzten.
163,Z.P5,MedKI vermeidet den Besuch bei verschiedenen Fachärzten.
164,Z.P5,MedKI vermeidet den Besuch bei anderen Ärzten.
165,Z.P5,MedKI vermeidet den Besuch bei anderen Fachärzten.
166,Z.P5,MedKI vermeidet den Besuch bei mehreren Ärzten.
167,Z.P5,MedKI vermeidet den Besuch bei mehreren Fachärzten.
168,Z.P5,MedKI vermeidet die Behandlung bei verschiedenen Ärzten.
169,Z.P5,MedKI vermeidet die Behandlung bei verschiedenen Fachärzten.
170,Z.P5,MedKI vermeidet die Behandlung bei anderen Ärzten.
171,Z.P5,MedKI vermeidet die Behandlung bei anderen Fachärzten.
172,Z.P5,MedKI vermeidet die Behandlung bei mehreren Ärzten.
173,Z.P5,MedKI vermeidet die Behandlung bei mehreren Fachärzten.
174,Z.P5,MedKI vermeidet die Therapie bei verschiedenen Ärzten.
175,Z.P5,MedKI vermeidet die Therapie bei verschiedenen Fachärzten.
176,Z.P5,MedKI vermeidet die Therapie bei anderen Ärzten.
177,Z.P5,MedKI vermeidet die Therapie bei anderen Fachärzten.
178,Z.P5,MedKI vermeidet die Therapie bei mehreren Ärzten.
179,Z.P5,MedKI vermeidet die Therapie bei mehreren Fachärzten.
180,Z.P5,MedKI vermeidet Konsultationen bei verschiedenen Ärzten.
181,Z.P5,MedKI vermeidet Konsultationen bei verschiedenen Fachärzten.
182,Z.P5,MedKI vermeidet Konsultationen bei anderen Ärzten.
183,Z.P5,MedKI vermeidet Konsultationen bei anderen Fachärzten.
184,Z.P5,MedKI vermeidet Konsultationen bei mehreren Ärzten.
185,Z.P5,MedKI vermeidet Konsultationen bei mehreren Fachärzten.
186,Z.P5,KI erspart den Besuch bei verschiedenen Ärzten.
187,Z.P5,KI erspart den Besuch bei verschiedenen Fachärzten.
188,Z.P5,KI erspart den Besuch bei anderen Ärzten.
189,Z.P5,KI erspart den Besuch bei anderen Fachärzten.
190,Z.P5,KI erspart den Besuch bei mehreren Ärzten.
191,Z.P5,KI erspart den Besuch bei mehreren Fachärzten.
192,Z.P5,KI erspart die Behandlung bei verschiedenen Ärzten.
193,Z.P5,KI erspart die Behandlung bei verschiedenen Fachärzten.
194,Z.P5,KI erspart die Behandlung bei anderen Ärzten.
195,Z.P5,KI erspart die Behandlung bei anderen Fachärzten.
196,Z.P5,KI erspart die Behandlung bei mehreren Ärzten.
197,Z.P5,KI erspart die Behandlung bei mehreren Fachärzten.
198,Z.P5,KI erspart die Therapie bei verschiedenen Ärzten.
199,Z.P5,KI erspart die Therapie bei verschiedenen Fachärzten.
200,Z.P5,KI erspart die Therapie bei anderen Ärzten.
201,Z.P5,KI erspart die Therapie bei anderen Fachärzten.
202,Z.P5,KI erspart die Therapie bei mehreren Ärzten.
203,Z.P5,KI erspart die Therapie bei mehreren Fachärzten.
204,Z.P5,KI erspart Konsultationen bei verschiedenen Ärzten.
205,Z.P5,KI erspart Konsultationen bei verschiedenen Fachärzten.
206,Z.P5,KI erspart Konsultationen bei anderen Ärzten.
207,Z.P5,KI erspart Konsultationen bei anderen Fachärzten.
208,Z.P5,KI erspart Konsultationen bei mehreren Ärzten.
209,Z.P5,KI erspart Konsultationen bei mehreren Fachärzten.
210,Z.P5,KI vermeidet den Besuch bei verschiedenen Ärzten.
211,Z.P5,KI vermeidet den Besuch bei verschiedenen Fachärzten.
212,Z.P5,KI vermeidet den Besuch bei anderen Ärzten.
213,Z.P5,KI vermeidet den Besuch bei anderen Fachärzten.
214,Z.P5,KI vermeidet den Besuch bei mehreren Ärzten.
215,Z.P5,KI vermeidet den Besuch bei mehreren Fachärzten.
216,Z.P5,KI vermeidet die Behandlung bei verschiedenen Ärzten.
217,Z.P5,KI vermeidet die Behandlung bei verschiedenen Fachärzten.
218,Z.P5,KI vermeidet die Behandlung bei anderen Ärzten.
219,Z.P5,KI vermeidet die Behandlung bei anderen Fachärzten.
220,Z.P5,KI vermeidet die Behandlung bei mehreren Ärzten.
221,Z.P5,KI vermeidet die Behandlung bei mehreren Fachärzten.
222,Z.P5,KI vermeidet die Therapie bei verschiedenen Ärzten.
223,Z.P5,KI vermeidet die Therapie bei verschiedenen Fachärzten.
224,Z.P5,KI vermeidet die Therapie bei anderen Ärzten.
225,Z.P5,KI vermeidet die Therapie bei anderen Fachärzten.
226,Z.P5,KI vermeidet die Therapie bei mehreren Ärzten.
227,Z.P5,KI vermeidet die Therapie bei mehreren Fachärzten.
228,Z.P5,KI vermeidet Konsultationen bei verschiedenen Ärzten.
229,Z.P5,KI vermeidet Konsultationen bei verschiedenen Fachärzten.
230,Z.P5,KI vermeidet Konsultationen bei anderen Ärzten.
231,Z.P5,KI vermeidet Konsultationen bei anderen Fachärzten.
232,Z.P5,KI vermeidet Konsultationen bei mehreren Ärzten.
233,Z.P5,KI vermeidet Konsultationen bei mehreren Fachärzten.
234,Z.P5,MedKI erspart Überweisungen an verschiedene Ärzte.
235,Z.P5,MedKI erspart Überweisungen an verschiedene Fachärzte.
236,Z.P5,MedKI erspart Überweisungen an andere Ärzte.
237,Z.P5,MedKI erspart Überweisungen an andere Fachärzte.
238,Z.P5,MedKI erspart Überweisungen an mehrere Ärzte.
239,Z.P5,MedKI erspart Überweisungen an mehrere Fachärzte.
240,Z.P5,MedKI vermeidet Überweisungen an verschiedene Ärzte.
241,Z.P5,MedKI vermeidet Überweisungen an verschiedene Fachärzte.
242,Z.P5,MedKI vermeidet Überweisungen an andere Ärzte.
243,Z.P5,MedKI vermeidet Überweisungen an andere Fachärzte.
244,Z.P5,MedKI vermeidet Überweisungen an mehrere Ärzte.
245,Z.P5,MedKI vermeidet Überweisungen an mehrere Fachärzte.
246,Z.P5,KI erspart Überweisungen an verschiedene Ärzte.
247,Z.P5,KI erspart Überweisungen an verschiedene Fachärzte.
248,Z.P5,KI erspart Überweisungen an andere Ärzte.
249,Z.P5,KI erspart Überweisungen an andere Fachärzte.
250,Z.P5,KI erspart Überweisungen an mehrere Ärzte.
251,Z.P5,KI erspart Überweisungen an mehrere Fachärzte.
252,Z.P5,KI vermeidet Überweisungen an verschiedene Ärzte.
253,Z.P5,KI vermeidet Überweisungen an verschiedene Fachärzte.
254,Z.P5,KI vermeidet Überweisungen an andere Ärzte.
255,Z.P5,KI vermeidet Überweisungen an andere Fachärzte.
256,Z.P5,KI vermeidet Überweisungen an mehrere Ärzte.
257,Z.P5,KI vermeidet Überweisungen an mehrere Fachärzte.
258,Z.P5,MedKI kennt alle Daten eines Patienten.
259,Z.P5,KI kennt alle Daten eines Patienten.
260,Z.P5,Die Patientendaten sind nicht auf verschiedene Ärzte verteilt.
261,Z.P1,MedKI ist rund um die Uhr verfügbar.
262,Z.P1,MedKI ist rund um die Uhr erreichbar.
263,Z.P1,MedKI ist immer verfügbar.
264,Z.P1,MedKI ist immer erreichbar.
265,Z.P1,MedKI ist jederzeit verfügbar.
266,Z.P1,MedKI ist jederzeit erreichbar.
267,Z.P1,MedKI ist auch nachts verfügbar.
268,Z.P1,MedKI ist auch nachts erreichbar.
269,Z.P1,MedKI ist auch am Wochenende verfügbar.
270,Z.P1,MedKI ist auch am Wochenende erreichbar.
271,Z.P1,KI ist rund um die Uhr verfügbar.
272,Z.P1,KI ist rund um die Uhr erreichbar.
273,Z.P1,KI ist immer verfügbar.
274,Z.P1,KI ist immer erreichbar.
275,Z.P1,KI ist jederzeit verfügbar.
276,Z.P1,KI ist jederzeit erreichbar.
277,Z.P1,KI ist auch nachts verfügbar.
278,Z.P1,KI ist auch nachts erreichbar.
279,Z.P1,KI ist auch am Wochenende verfügbar.
280,Z.P1,KI ist auch am Wochenende erreichbar.
281,Z.P4,MedKI vermeidet Ärztemangel.
282,Z.P4,MedKI vermeidet Ärztemangel in ländlichen Regionen.
283,Z.P4,MedKI vermeidet Ärztemangel besonders in ländlichen Regionen.
284,Z.P4,MedKI vermeidet Ärztemangel insbesondere in ländlichen Regionen.
285,Z.P4,MedKI vermeidet medizinischem Engpass.
286,Z.P4,MedKI vermeidet medizinischem Engpass in ländlichen Regionen.
287,Z.P4,MedKI vermeidet medizinischem Engpass besonders in ländlichen Regionen.
288,Z.P4,MedKI vermeidet medizinischem Engpass insbesondere in ländlichen Regionen.
289,Z.P4,MedKI vermeidet schlechter medizinischer Versorgung.
290,Z.P4,MedKI vermeidet schlechter medizinischer Versorgung in ländlichen Regionen.
291,Z.P4,MedKI vermeidet schlechter medizinischer Versorgung besonders in ländlichen Regionen.
292,Z.P4,MedKI vermeidet schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
293,Z.P4,MedKI verhindert Ärztemangel.
294,Z.P4,MedKI verhindert Ärztemangel in ländlichen Regionen.
295,Z.P4,MedKI verhindert Ärztemangel besonders in ländlichen Regionen.
296,Z.P4,MedKI verhindert Ärztemangel insbesondere in ländlichen Regionen.
297,Z.P4,MedKI verhindert medizinischem Engpass.
298,Z.P4,MedKI verhindert medizinischem Engpass in ländlichen Regionen.
299,Z.P4,MedKI verhindert medizinischem Engpass besonders in ländlichen Regionen.
300,Z.P4,MedKI verhindert medizinischem Engpass insbesondere in ländlichen Regionen.
301,Z.P4,MedKI verhindert schlechter medizinischer Versorgung.
302,Z.P4,MedKI verhindert schlechter medizinischer Versorgung in ländlichen Regionen.
303,Z.P4,MedKI verhindert schlechter medizinischer Versorgung besonders in ländlichen Regionen.
304,Z.P4,MedKI verhindert schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
305,Z.P4,MedKI wirkt entgegen Ärztemangel.
306,Z.P4,MedKI wirkt entgegen Ärztemangel in ländlichen Regionen.
307,Z.P4,MedKI wirkt entgegen Ärztemangel besonders in ländlichen Regionen.
308,Z.P4,MedKI wirkt entgegen Ärztemangel insbesondere in ländlichen Regionen.
309,Z.P4,MedKI wirkt entgegen medizinischem Engpass.
310,Z.P4,MedKI wirkt entgegen medizinischem Engpass in ländlichen Regionen.
311,Z.P4,MedKI wirkt entgegen medizinischem Engpass besonders in ländlichen Regionen.
312,Z.P4,MedKI wirkt entgegen medizinischem Engpass insbesondere in ländlichen Regionen.
313,Z.P4,MedKI wirkt entgegen schlechter medizinischer Versorgung.
314,Z.P4,MedKI wirkt entgegen schlechter medizinischer Versorgung in ländlichen Regionen.
315,Z.P4,MedKI wirkt entgegen schlechter medizinischer Versorgung besonders in ländlichen Regionen.
316,Z.P4,MedKI wirkt entgegen schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
317,Z.P4,MedKI ist Gegenmaßnahme zu Ärztemangel.
318,Z.P4,MedKI ist Gegenmaßnahme zu Ärztemangel in ländlichen Regionen.
319,Z.P4,MedKI ist Gegenmaßnahme zu Ärztemangel besonders in ländlichen Regionen.
320,Z.P4,MedKI ist Gegenmaßnahme zu Ärztemangel insbesondere in ländlichen Regionen.
321,Z.P4,MedKI ist Gegenmaßnahme zu medizinischem Engpass.
322,Z.P4,MedKI ist Gegenmaßnahme zu medizinischem Engpass in ländlichen Regionen.
323,Z.P4,MedKI ist Gegenmaßnahme zu medizinischem Engpass besonders in ländlichen Regionen.
324,Z.P4,MedKI ist Gegenmaßnahme zu medizinischem Engpass insbesondere in ländlichen Regionen.
325,Z.P4,MedKI ist Gegenmaßnahme zu schlechter medizinischer Versorgung.
326,Z.P4,MedKI ist Gegenmaßnahme zu schlechter medizinischer Versorgung in ländlichen Regionen.
327,Z.P4,MedKI ist Gegenmaßnahme zu schlechter medizinischer Versorgung besonders in ländlichen Regionen.
328,Z.P4,MedKI ist Gegenmaßnahme zu schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
329,Z.P4,MedKI notwendig wegen Ärztemangel.
330,Z.P4,MedKI notwendig wegen Ärztemangel in ländlichen Regionen.
331,Z.P4,MedKI notwendig wegen Ärztemangel besonders in ländlichen Regionen.
332,Z.P4,MedKI notwendig wegen Ärztemangel insbesondere in ländlichen Regionen.
333,Z.P4,MedKI notwendig wegen medizinischem Engpass.
334,Z.P4,MedKI notwendig wegen medizinischem Engpass in ländlichen Regionen.
335,Z.P4,MedKI notwendig wegen medizinischem Engpass besonders in ländlichen Regionen.
336,Z.P4,MedKI notwendig wegen medizinischem Engpass insbesondere in ländlichen Regionen.
337,Z.P4,MedKI notwendig wegen schlechter medizinischer Versorgung.
338,Z.P4,MedKI notwendig wegen schlechter medizinischer Versorgung in ländlichen Regionen.
339,Z.P4,MedKI notwendig wegen schlechter medizinischer Versorgung besonders in ländlichen Regionen.
340,Z.P4,MedKI notwendig wegen schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
341,Z.P4,KI vermeidet Ärztemangel.
342,Z.P4,KI vermeidet Ärztemangel in ländlichen Regionen.
343,Z.P4,KI vermeidet Ärztemangel besonders in ländlichen Regionen.
344,Z.P4,KI vermeidet Ärztemangel insbesondere in ländlichen Regionen.
345,Z.P4,KI vermeidet medizinischem Engpass.
346,Z.P4,KI vermeidet medizinischem Engpass in ländlichen Regionen.
347,Z.P4,KI vermeidet medizinischem Engpass besonders in ländlichen Regionen.
348,Z.P4,KI vermeidet medizinischem Engpass insbesondere in ländlichen Regionen.
349,Z.P4,KI vermeidet schlechter medizinischer Versorgung.
350,Z.P4,KI vermeidet schlechter medizinischer Versorgung in ländlichen Regionen.
351,Z.P4,KI vermeidet schlechter medizinischer Versorgung besonders in ländlichen Regionen.
352,Z.P4,KI vermeidet schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
353,Z.P4,KI verhindert Ärztemangel.
354,Z.P4,KI verhindert Ärztemangel in ländlichen Regionen.
355,Z.P4,KI verhindert Ärztemangel besonders in ländlichen Regionen.
356,Z.P4,KI verhindert Ärztemangel insbesondere in ländlichen Regionen.
357,Z.P4,KI verhindert medizinischem Engpass.
358,Z.P4,KI verhindert medizinischem Engpass in ländlichen Regionen.
359,Z.P4,KI verhindert medizinischem Engpass besonders in ländlichen Regionen.
360,Z.P4,KI verhindert medizinischem Engpass insbesondere in ländlichen Regionen.
361,Z.P4,KI verhindert schlechter medizinischer Versorgung.
362,Z.P4,KI verhindert schlechter medizinischer Versorgung in ländlichen Regionen.
363,Z.P4,KI verhindert schlechter medizinischer Versorgung besonders in ländlichen Regionen.
364,Z.P4,KI verhindert schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
365,Z.P4,KI wirkt entgegen Ärztemangel.
366,Z.P4,KI wirkt entgegen Ärztemangel in ländlichen Regionen.
367,Z.P4,KI wirkt entgegen Ärztemangel besonders in ländlichen Regionen.
368,Z.P4,KI wirkt entgegen Ärztemangel insbesondere in ländlichen Regionen.
369,Z.P4,KI wirkt entgegen medizinischem Engpass.
370,Z.P4,KI wirkt entgegen medizinischem Engpass in ländlichen Regionen.
371,Z.P4,KI wirkt entgegen medizinischem Engpass besonders in ländlichen Regionen.
372,Z.P4,KI wirkt entgegen medizinischem Engpass insbesondere in ländlichen Regionen.
373,Z.P4,KI wirkt entgegen schlechter medizinischer Versorgung.
374,Z.P4,KI wirkt entgegen schlechter medizinischer Versorgung in ländlichen Regionen.
375,Z.P4,KI wirkt entgegen schlechter medizinischer Versorgung besonders in ländlichen Regionen.
376,Z.P4,KI wirkt entgegen schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
377,Z.P4,KI ist Gegenmaßnahme zu Ärztemangel.
378,Z.P4,KI ist Gegenmaßnahme zu Ärztemangel in ländlichen Regionen.
379,Z.P4,KI ist Gegenmaßnahme zu Ärztemangel besonders in ländlichen Regionen.
380,Z.P4,KI ist Gegenmaßnahme zu Ärztemangel insbesondere in ländlichen Regionen.
381,Z.P4,KI ist Gegenmaßnahme zu medizinischem Engpass.
382,Z.P4,KI ist Gegenmaßnahme zu medizinischem Engpass in ländlichen Regionen.
383,Z.P4,KI ist Gegenmaßnahme zu medizinischem Engpass besonders in ländlichen Regionen.
384,Z.P4,KI ist Gegenmaßnahme zu medizinischem Engpass insbesondere in ländlichen Regionen.
385,Z.P4,KI ist Gegenmaßnahme zu schlechter medizinischer Versorgung.
386,Z.P4,KI ist Gegenmaßnahme zu schlechter medizinischer Versorgung in ländlichen Regionen.
387,Z.P4,KI ist Gegenmaßnahme zu schlechter medizinischer Versorgung besonders in ländlichen Regionen.
388,Z.P4,KI ist Gegenmaßnahme zu schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
389,Z.P4,KI notwendig wegen Ärztemangel.
390,Z.P4,KI notwendig wegen Ärztemangel in ländlichen Regionen.
391,Z.P4,KI notwendig wegen Ärztemangel besonders in ländlichen Regionen.
392,Z.P4,KI notwendig wegen Ärztemangel insbesondere in ländlichen Regionen.
393,Z.P4,KI notwendig wegen medizinischem Engpass.
394,Z.P4,KI notwendig wegen medizinischem Engpass in ländlichen Regionen.
395,Z.P4,KI notwendig wegen medizinischem Engpass besonders in ländlichen Regionen.
396,Z.P4,KI notwendig wegen medizinischem Engpass insbesondere in ländlichen Regionen.
397,Z.P4,KI notwendig wegen schlechter medizinischer Versorgung.
398,Z.P4,KI notwendig wegen schlechter medizinischer Versorgung in ländlichen Regionen.
399,Z.P4,KI notwendig wegen schlechter medizinischer Versorgung besonders in ländlichen Regionen.
400,Z.P4,KI notwendig wegen schlechter medizinischer Versorgung insbesondere in ländlichen Regionen.
401,Z.P4,MedKI ist notwendig wegen dem demographischen Wandel.
402,Z.P4,MedKI ist notwendig wegen der Alterung der Gesellschaft.
403,Z.P4,MedKI ist notwendig wegen dem Anstieg der Patientenzahlen.
404,Z.P4,MedKI ist notwendig wegen der Zunahme der Patienten.
