,label,text
14,Z.K10,Als wahrscheinlichkeitsbasiertes System könnte die jurKI trotz hoher Datenqualität fehlerhafte Entscheidungen treffen.
15,Z.K11-1,"Zwar ist die jurKI unpersönlich, jedoch liefert der geringe Ermessensshpielraum der KI eine Rechtssicherheit, die menschlice Richter:innen in ihrer subjektiven Rechtssprechung nicht derart zuverlässig bieten."
16,Z.P3-1-2,"Ein falsches Urteil durch eine jurKI hat dieselben Konsequenzen wie ein falsches Urteil durch einen menschlichen Richter. Daher gibt es keinen Grund, von einer größeren Schädigung durch die jurKI im Vergleich zu einem Richter auszugehen."
17,Z.K12-1,"Unsere Vorstellung basiert auf einem rechtsstaatlichen System ohne Widersprüche. Es ist zu erwarten, dass die Weiterentwicklung der Technologie zu einer Überarbeitung und Anpassung solcher Grundsätze führen wird."
18,Z.P4-1,"Auch eine jurKI hat ihre Grenzen und kann nicht alle Faktoren umfassend erfassen. Dies liegt an Einschränkungen bei der Datenqualität und -menge, bei Algorithmen und Rechenleistung. Es könnten noch weitere Variablen im menschlichen Verstand verborgen sein."
19,Z.K6-3,"Der Einsatz von jurKI in der Justiz müsste natürlich den ethischen Grundsätzen entsprechen, die zum Beispiel von der Europäischen Kommission für die Effizienz der Justiz des Europarates (CEPEJ) vorgelegt wurden."
20,Z.K6-1,Als zertifizierter Service des Staates kann die jurKI moralische Grundsätze und Regeln vorgeben. Dabei werden die Erkenntnisse der Philosophie und Computerwissenschaft berücksichtigt und beispielsweise in ein passendes Diskriminierungsgesetz übertragen.
21,Z.P6,"Die Qualität einer Entscheidung wird von ihrem Ergebnis und ihrer Begründung bestimmt. Menschen neigen jedoch oft dazu, sich selbst als bessere Entscheider zu sehen, als sie es tatsächlich sind (kognitive Verzerrung). Bei einer jurKI gibt es dieses Problem nicht."
22,Z.K6-2,Dieser Einwand ist technisch unzutreffend und setzt ein idealisiertes Bild von Richter:innen voraus. Die jurKI lernt auf Basis von Beispielen und kann Werte vermittelt bekommen (supervised learning).
23,Z.K7,Eine Reduktion des Berufsbildes Richter:in könnte zu einer sinkenden Motivation für das Jurastudium führen und somit die Demokratie gefährden.
24,Z.K2-1,"Die jurKI kann Gründe für ihre Entscheidungen, welche auf einem strikten Regelwerk basieren, angeben und wirkt daher menschlich."
25,Z.GK1,"Die jurKI basiert auf Wahrscheinlichkeitsangaben und Parametern, sodass das Abwägen von Entscheidungsalternativen präzise ist. Sie lässt sich nicht wie Menschen von Gefühlen und dem gegebenen Umfeld beeinflussen."
26,Z.P5,Eine Erleichterung des Zugangs zu Rechtshilfe wird durch die jurKI ermöglicht. Im Vorhinein lassen sich aufgrund der Transparenz der jurKI die erwartbaren Entscheidungen absehen..
27,Z.K9-1,"Die Akzeptanz neuer Technologien ist nur eine Frage der Zeit. Positive Erfahrungen mit der Technologie und die höhere Rechtssicherheit, die durch die jurKI bereitgestellt wird, werden die Akzeptanz fördern."
28,Z.K2,"Der jurKI, also einem neuronalen Netzwerk bzw. Algorithmus Macht zu übertragen ist gefählich, da sie keine Persönlichkeit und keine ethischen Werte hat."
29,Z.P1-1-1,Ein Rechtsspruch sollte auf Grundlage des Gesetzes erfolgen und nicht von Subjektivität geleitet sein.
30,Z.K2-1-1-2,Da das Regelwerk transparent und öffentlich ist werden keine unangemessenen Kosten für Interpretierbarkeitsregeln anfallen.
31,Z.K2-1-1,"Hohe Kosten entstehen dadruch, dass der Entscheidungsprozess der jurKI möglicherweise manuell geprüft werden muss."
32,Z.K11,"Im Gegensatz zu menschlichen Richter:innen, wird man vor einer jurKI weniger Respekt haben. Insbesondere die Kommunikation mit ihr wird weniger ernst genommen werden als mit Richter:innen, die stets eine gewisse Autorität ausstrahlen."
33,Z.K7-1,"Die Justiz wird auch weiterhin auf die Arbeit von Richter:innen angewiesen sein, die für die jurKI die tatsächliche Sachlage aufnehmen."
34,Z.P2,"Die Justiz ist momentan stark überlastet und hat Schwierigkeiten, ihre Arbeit effektiv und zeitgerecht zu erledigen. Die jurKI ist nicht an die begrenzten Arbeitszeiten von Menschen gebunden und kann daher jederzeit eingesetzt werden."
35,Z.P8-1,"Beim Entscheidungsprozess von Richter:innen spielen Kosten eher eine untergeordnete Rolle. Außerdem könnte der Einsatz der jurKI zu mehr Kosten führen, da die Richter:innen mehr Zeit für kompliziertere Fälle haben, welche nicht von der jurKI entschieden werden."
36,Z.P1-2,"Unterschiedliche Urteile werden von Richter:innen getroffen, da diese unterschiedliche Menschen sind. Dass richtige Abwägungen kommen können."
37,Z.P3,"Im Gegensatz zu Richter:innen steht die jurKI nicht unter Druck, denn sie hat keine Gefühle. Sie liefert beständige und vorhersagbare Ergebnisse, ohne sich beeinflussen zu lassen. Dies führt zu mehr Rechtssicherheit und weniger Diskriminierung."
38,Z.K2-1-2-1,Auch bei Richter:innen lässt sich aufrichtige Begründung und Rationalisierung nur sehr schwer voneinander unterscheiden. Dies ist kein KI-spezifisches Problem und dürfte sogar bei der jurKI erfolgsversprechender sein als bei Richter:innen.
39,Z.K7,"Die Motivation für ein Jurastudium und insbesondere das Richteramt speist sich aus dem Berufsbild des:r Richters:in. Ein positiv besetztes Berufsbild führt zu mehr Jurist:innen, was in einer Demokratie sehr wichtig ist."
40,Z.K4,Die von der jurKI getroffenen Entscheidungen sind unflexibel und liefern insbesondere bei gleicher Dateneingabe denselben Output. Es fehlt die in der Rechtssprechung notwendige Eremessensmacht des:r Richters:in.
41,Z.P2,"Die Überlastung der Justiz lässt sich mit dem Einsatz von einer jurKi verbessern, denn diese arbeitet ununterbrochen und kann den Richter:innen viele leichte Fälle abnehmen. Dadurch profitieren alle Beteiligten."
42,Z.K9,"Die jurKI wird nicht akzeptiert werden. Menschen wollen als solche - als Mensch - wahrgenommen und behandelt werden. Dies ist jedoch durch eine jurKI, die eine Softwarelösung ist, nicht gegeben."
43,Z.K6-1,Die Entwicklung der jurKI ist an moralische Werte und Leitlinien geknüpft und bedient sich des Wissens aus Philosophie und Computerwissenschaft. Erst wenn sie zuverlässig hochqualitative Ergebnisse liefert wird sie als zertifizierter Service des Staates eingesetzt.
44,Z.K2-1-1-2,"Es kommt nicht zu einem Anstieg der Kosten, da das Regelwerk durch die Justiz offengelegt wird."
45,Z.K2-1-2,"Eine von der jurKI wohlbegründete Entscheidung könnte Entscheidungsparameter außer Acht lassen, die wichtig für die getroffene Entscheidung waren. Dies zeigt sich beispielsweise beim Blackbox-Verhalten vieler KIs."
46,Z.P5,"Der Zugang zu Rechtshilfe wird durch die jurKI vergrößert, denn erwartbare Urteile lassen sich im Vorhinein feststellen. Die Offenlegung des juristischen Regelsystems ist ein weiteres Beispiel für besseren Zugang zur Rechtssprechung.."
47,Z.K2-1-2-1,"Auch von Richter:innen werden im aktuellen Rechtssystem unaufrichtige Entscheidungen getroffen, da Begründung und Rationalisierung bei ihnen schwer zu unterscheiden ist."
48,Z.P4,"Die jurKI kann dafür trainiert werden, große Mengen an Daten schnell und genau zu analysieren und dabei mögliche Zusammenhänge und Faktoren aufzudecken, die von menschlichen Richter:innen übersehen werden könnten."
49,Z.P3,"Richter:innen sind intern und extern oft hohem Druck ausgesetzt, während eine jurKI keinen Druck verspürt und konstante gute Ergebnisse erzielt. Ein einheitliches Entscheidungsergebnis und die Stabilität und Autorität des Rechts können durch die Verwendung von nichtdiskriminierenden Schlussfolgerungen gestärkt werden."
50,Z.K9-1,Wenn neue Technologien einen Mehrwert bieten ist der Weg zu ihrer Akzeptanz meist nur eine Frage der Zeit.
51,Z.P8,"Die JurKI ist günstiger als Richter:innen, denn der Einsatz der jurKI kommt einer Teilrationalisierung unserers Rechtssystems gleich."
52,Z.P6,Die jurKI überschätzt nicht ihre Fähigkeiten der Entscheidungsfindung. Dieser kognitiven Verzerrung unterliegen jedoch viele Richter:innen.
53,Z.K6,Der jurKI befolgt keine moralischen Leitlinen. Dies könnte unmenschliche Urteile zur Folge haben.
54,Z.K6-3,Die Entwicklung der jurKI folgt ethischen Grundsätzen wie sie zum Beispiel von der Europäischen Kommission für die Effizienz der Justiz des Europarates (CEPEJ) vorgelegt worden sind.
55,Z.K12,"Die jurKI bricht mit dem Recht, nicht einer ausschließlich auf einer automatisierten Verarbeitung beruhenden Entscheidung unterworfen zu werden."
56,Z.K12-1,"Grundsätze müssen sich weiterentwickeln, um auf neue Gegebenheiten zu reagieren. Der Einsatz der jurKI macht ein Überdenken gängiger Grundsätze notwendig."
57,Z.K7-1,Auch in Zukunft werden menschliche Richter:innen gebraucht um die Implementierung der Sachlage zu übernehmen und kompliziertere Fälle zu entscheiden.
58,Z.K11,"Die subjetkive Wirkung wird sich mit dem Einsatz von KI ändern, denn Autorität wird ihr nur wenig zukommen."
59,Z.K10,Die jurKI könnte aufgrund fehlerhafter Datengrundlage falsche Urteile fällen. Aber sie könnte sich auch trotz hoher Datenqualität irren.
60,Z.P1-1-1,Die menschliche Subjektivität gibt der Entscheidung lediglich einen gewissen Ermessensspielraum. Die Basis der richterlichen Entscheidung bleibt das Gesetz.
61,Z.P8-1,Beim Entscheidungsprozess von Richter:innen spielen Kosten nur eine Nebenrolle. Die Implementierung der Sachlage muss weiterhin von den Richter:innen übernommen werden und lässt die Kosten durch Einsatz der jurKI eher steigen.
62,Z.P4-1,"Eine KI ist nur so gut wie der Datensatz, auf dem operiert wird. Schlechte Datenqualität oder Datenquantität könnten dazu führen, dass die jurKI nicht alle Faktoren erkennt."
63,Z.K10-1,"Der Einsatz der jurKI lohnt sich, wenn diese weniger oft irrt als menschliche Richter:innen. Qualitativ hohe Trainigsdaten stellen niedrige Fehlerraten sicher."
64,Z.P1-2,Menschliche Richter:innen unterscheiden sich in ihrer Persönlichkeit und entscheiden daher verschieden. Dabei sind ihre Entscheidungen meist Ergebnis verschiedener richtiger Abwägungen.
65,Z.P1-2,Menschliche Richter:innen sind vielfältige Personen und entscheiden daher unterschiedlich. Dabei sind ihre Entscheidungen meist Ergebnis verschiedener richtiger Abwägungen.
66,Z.K2-1,"Die jurKI kann ein striktes Regelwerk nicht verlassen. Ihre Entscheidungen sind klar nachvollziehbar, transparent und können auf Nachfrage begründet werden."
67,Z.P3-1,Bei gleichem Input liefert die jurKI stets denselben Output. Fehlerhafte Urteile würden sich daher strukturell fortsetzen und zu großen Schäden führen.
68,Z.P8-2,"Eine KI kann nicht mit Berufungen umgehen, denn sie würde dasselbe Ergebnis wieder erzielen. Die Berufung gegen eine jurKI müsste also von einer höheren Instanz mit meschlichen Richter:innen bearbeitet werden."
69,Z.K7-2,"Das Berufsbild des:r Richter:in wird sich wenig wandeln, denn die jurKI wird zunächst nur in der ersten Instanz eingesetzt, sodass es weiterhin menschliche Richter:innen geben wird."
70,Z.K2,Fragen über das Leben von Bürger:innen durch eine nicht menschliche Softwarelösung entscheiden zu lassen ist gefährlich. Der jurKI fehlen Einfühlungsvermögen und ethische Werte.
71,Z.K10-2,"Die jurKI wird so entwickelt, dass sie nur Fälle übernimmt, die sie selbst beurteilen kann. Menschliche Richter:innen werden alle anderen Fälle entscheiden."
72,Z.K11-1,Menschen haben sich daran gewöhnt von Maschinen umgeben zu sein. Sie lassen sich von Apps und Videos beraten. Wieso sollten sie nicht auch von einer KI verurteilt werden?
73,Z.GK1,"Menschliche Richter:innen neigen dazu sich beinflussen zu lassen in ihrer Entscheidungsfindung. Ihre Abwägungskompetenz wird verzerrt durch Sterotype, die Höhepunkt-Ende-Regel,die Verfügbarkeitsheuristik und viele andere Heuristiken."
74,Z.K6-2,"Die jurKI ist ein lernfähiges System. Durch das sog. supervised learning und Lernverfahren, die Bottom-Up operieren, können der jurKI juristische Werte beigebracht werden."
75,Z.P3-1-1,"Fehler können auch bei der jurKI passieren. Diese werden sich mit der Zeit immer weiter reduzieren, da das lernende System stets weiterentwickelt wird und riesige Datenmengen zum Lernen zur Verfügung stehen werden."
76,Z.P3-1-1,"Fehler lassen sich bei der jurKI nicht vermeiden. Die Fehlerrate reduziert sich immer weiter, da KI ein lernendes System ist, dem riesige Datenmengen zum Lernen zur Verfügung stehen."
77,Z.P4-1,"Auch mit neuronalen Netzwerken und auf der Grundlage riesiger Datenmengen kann es Faktoren geben, die der jurKI unzugänglich bleiben. Der menschliche Verstand ist möglicherweise fähig mehr Zusammenhänge herzustellen. Die schiere Anzahl der Vernetzungen im Hirn übertrifft jegliche KI."
78,Z.K10-2,"In Fällen, die für die jurKI schwierig oder unmöglich zu beurteilen sind, wird sie diese an menschliche Richter:innen weiterleiten und aus deren Entscheidungen lernen, um in zukünftigen, ähnlichen Fällen besser entscheiden zu können."
79,Z.GK1,Die Entwicklung und Arbeitsweise der jurKI ist gebunden an Wahrscheinlichkeitsangaben und Parameter. Anders als viele menschliche Richter:innen kann die jurKI also präzise Entscheidungen treffen.
80,Z.P5,"Gerichte können ihre Regelsysteme der KI vorab zur Verfügung stellen, sodass Entscheidungen im Vorhinein abschätzbarer werden. Dadurch wird der Zugang zu Rechtshilfe erleichtert."
81,Z.K6,Moralische Leitlinien und Regeln müssen für die jurKI.entscheidungsweisend sein
82,Z.K2-1-2-1,Die Unterscheidbarkeit von Begründung und Rationalisierung dürfte bei der jurKI deutlich leichter fallen als bei menschlichen Richter:innen.
83,Z.K2-1-1-2,"Durch das ohnehin vom Gericht veröffentlichte Regelwerk, sind die Regeln der jurKI transparent und öffentlich zugänglich. Zusätzliche Kosten würden somit im Rahmen der notwendigen Interpretationen somit nicht anfallen."
84,Z.K6-1,"Als vom Staat zertifizierter Service unterliegt die jurKI strengen moralischen Leitlinien und Werten, die sich insbesondere aus den aktuellsten Erkenntnissen der Philosophie und Computerwissenschaften zusammen setzen."
85,Z.K2-1-1,"Die Kosten der jurKI könnten enorm ansteigen, da jedes einzelne Ergebnis interpretiert werden können und entsprechend manuell überprüfbar sein muss."
86,Z.K12-1,"Grundsätze müssen sich weiterentwickeln, wenn zunehmend mehr Macht an Algorithmen und neue Technologien übertragen wird. Es müssen Regeln und Leitlinien geschaffen werden, die solche Systeme angemessen regulieren."
87,Z.K7-1,"Die jurKI macht Richter:innen nicht überflüssig. Sie werden weiterhin benötigt, um koordinativ tätig zu sein und Fälle höherer Instanz zu entscheiden."
88,Z.K7,Die Wahrnehmung des Richteramtes spielt für viele junge Menschen eine große Rolle bei der Berufswahl. Viele orientieren sich an dem Berufsbild des:r Richter:in und sichern durch ihr Studium des Rechts die Demokratie.
89,Z.P3-1-2,"Fehlerhafte Entscheidungen der KI führen zu den gleichen Konsequenzen wie fehlerhafte Entscheidungen von Richter:innen. Es gibt keinen Grund anzunehmen, dass Fehler der KI eine größere Tragweite hätten."
90,Z.K10,Die jurKI ist kein perfektes System und wird in ihrem Entscheidungsfindungsprozess den ein oder anderen Fehler machen.
91,Z.K11,Die jurKI entbehrt jeglicher Menschlichkeit und kann keine subjektive Wirkung hinterlassen. Den Menschen wird es fehlen durch einen Menschen anstatt einer Maschine gerichtet zu werden.
92,Z.K6-3,"Die Programmierung und Einrichtung der jurKI sieht vor, dass ethische Grundsätze zu Leitlinien der Entscheidungsfindung werden. Zum Vorbild dienen dabei zum Beispiel Grundsätze der Europäischen Kommission für die Effizienz der Justiz des Europarates (CEPEJ)."
93,Z.K9-1,"Die jurKI wird akzeptiert werden, weil sie einen Mehrwert bietet. Akzeptanz neuer Technologien ist stets eine Frage der Zeit."
94,Z.K4,"Wenn von einer Vorschrift ein unbestimmter Rechtsbegriff vorgesehen ist oder ein Ermessensspielraum eröffnet wird, entscheidet die KI sich trotzdem jedes mal gleich. Ihre Ergebnisse lassen keinen Raum für Flexibilität."
95,Z.P2,"Es wird vermutet, dass eine KI den Richtern:innen etwa 20 bis 30 Prozent der Arbeit abnehmen kann. Sie kann rund um die Uhr arbeiten und ihre Vorzüge liegen in der teilweisen oder gänzlichen Automatisierung routinemäßiger Arbeiten, dem vollständigen Erschließen von Wissensdatenbanken und einer Erhöhung der Beratungsqualität."
96,Z.K6-2,Eine KI kann lernen sich an juristische Werte zu halten. Beim sogenannten überwachten Lernen wird die KI mit vollständig gelabelten Daten trainiert und kann auf diese Art Werte erlernen.
97,Z.P1,"Da eine jurKI immer objektiv sein wird, werden ihre Ergebnisse besser sein. Sie wird nicht durch weitere Einflussmaßnahmen von den objektiven Fakten abgelenkt und urteilt somit gerechter ohne Unterschiede bei gleicher Sachlage zu machen."
98,Z.K12,"Aktuell stehen der jurKI einige Regelungen entgegen, denn niemand muss sich nach derzeitigen Stand einem rein automatisch getroffenen Urteil unterwerfen."
99,Z.P8-2,"Eine jurKI würde im Zweifel nur zu einer Verlagerung der Gerichtsverfahrens in eine höhere Instanz sorgen, da gegen ihre Urteile stets Berufungen möglich sein werden, die von menschlichen Richter:innen durchgeführt werden."
100,FAQ.5-1,"Probleme könnten sich dabei ergeben, dass eine KI das Gesetz aufgrund seiner Komplexität nie vollständig verstehen können wird."
101,FAQ.3,"Fraglich ist, worum es sich bei sogenannten Instanzen handelt."
102,FAQ.4,"Fraglich ist, woher die jurKI ihr Wissen bezieht."
103,FAQ.5,"Aufgrund der Komplexität des Gesetzes und der Methodik der Auslegung, wird eine KI bezüglich eines vollständigen Verständnisses an ihre Grenzen stoßen."
104,FAQ.2-1,"Eine Unterstützung der Richter:innen durch eine jurKI, führt aus ethischer Sicht zu relativ wenig Problemen."
105,FAQ.1-1,"Die jurKI beschränkt sich ausschließlich auf zivilrechtliche Verfahren, wobei hierbei das Familienrecht vollständig exkludiert ist."
106,FAQ.4-1,"Die jurKi ist ein regelbasiertes System, das heißt sie zieht ihre Informationen primär aus Gesetzestexten und der bisherigen Rechtsprechung."
107,FAQ.5-1,Der Diskussion wird die Annahme eines widerspruchsfreien Rechtsystems zugrunde gelegt.
108,FAQ.4,"Fraglich ist, woher die jurKI ihr Wissen bezieht."
109,FAQ.2,"Fraglich erscheint, wieso es in dieser Diskussion nicht um eine die Richter:innen unterstützende KI geht."
110,FAQ.3,Um was handelt es sich bei den sogenannten Instanzen?
111,FAQ.3-1,"Die Instanz beschreibt eine organisatorische Einheit, die Teil einer hierarchischen Weisungsstruktur ist. Des weiteren besitzt sie eine Weisungsbefugnis gegenüber ihr untergeordneter Stellen."
112,FAQ.5,"Probleme könnten sich dabei ergeben, dass eine KI das Gesetz aufgrund seiner Komplexität nie vollständig verstehen können wird."
113,FAQ.1,"Es stellt sich die Frage, welche Art von Fällen die jurKI verhandelt."
114,FAQ.2-1,"Eine lediglich unterstützende jurKI, etwa bei der Vor- und Nachbereitung von Schriftsätzen und Akten trifft nicht den Kern einer konträren Diskussion, da diese Arbeit aus ethischer Sicht wohl nahezu unproblematisch erscheint."
115,FAQ.5-1,"In der Diskussion wird von einem widerspruchsfreien Rechtssystem ausgegangen, das heißt im Umkehrschluss die Wahrung der Einheit der Rechtsordnung."
116,FAQ.5,"Die jurKI als regelbasiertes System wird an seine Grenzen stoßen, da es nie in der Lage sein wird, das Gesetz als solches vollständig zu verstehen."
117,FAQ.5-1,In diesem zukünftigen Szenario gehen wir von der Existenz eines widerspruchsfreien Rechtssystems aus. Die jurKI wird - anders als manche menschlichen Richter:innen - stets alle vorgegebenen Regeln beachten.
118,FAQ.4-1,"Die jurKI müsste neben neuronalen Fähigkeiten ebenfalls durch Regeln trainiert werden. Hierbei erscheint es fundamental, dass die dem regelbasierten System zugrunde liegenden Gesetze korrekt und vollständig sind."
119,FAQ.4,"Zu klären gilt es, woher die jurKI ihre Informationen bezieht."
120,FAQ.1-1,Die jurKI ist auf zivilrechtliche Verfahren spezialisiert. Fälle des Familienrechts und ebenfalls des Strafrechts sind vollständig von der Betrachtung ausgeschlossen.
121,FAQ.4-1,"Die jurKI lernt aus konkreten Falldaten und den aktuellen Gesetzestexten. Diskriminierungs- und widerspruchsfreie Fälle dienen dabei als Datengrundlage, sodass statt aller Falldaten nur die Hochqualitativen zum Training der jurKI verwendet werden."
122,FAQ.1,"Fraglich ist, welche Art von Fällen von der jurKI verhandelt wird."
123,FAQ.2,"Unklar erscheint, wieso es in der Diskussion nicht um eine lediglich die Richter:innen unterstützende KI geht."
124,FAQ.3,"Fraglich ist, worum es sich bei den Instanzen handelt."
125,FAQ.3-1,Instanzen sind als wesentlicher Teil des Rechtsstaates eine Einheit zur Kontrolle von Gerichtsentscheidungen in der nächsthöheren Instanz und können im deutschen Rechtssystem in der Regel zweimal durchlaufen werden.
126,FAQ.3-1,Als Instanz wird eine organisatorische Einheit des hierarchisch gegliederten Rechtssystems bezeichnet. Es handelt sich also um das nach dem Gesetz zuständige Gericht. Das Recht lässt sich also in einem mehrstufigen Verfahren - dem Instanzenzug - geltend machen.
127,Z.K7-2,Es werden auch in Zukunft menschliche Richter:innen benötigt. Diese werden insbesondere im Strafrecht und in höheren Instanzen des Rechts tätig sein.
128,Z.P3,Die Qualität der Entscheidungen einer KI wird nich von äußerem Druck und Zeitdruck beeinflusst. Die jurKI liefert gleichbleibende und nichtdiskriminierende Urteile. Gefördert werden so die Rechtssicherheit und Einheitlichkeit des Rechtssystems.
129,Z.K2-1,"Da die jurKI ein regelbasiertes System ist, kann sie klare Begründungen für ihre Urteile liefern. Das transparente Regelsystem ist offengelegt und kommt vielen Nachfragen zuvor."
130,Z.P1-1-1,"Für ein richterliches Urteil dienen die Gesetzestexte und Regelwerke als Basis. Zwar gibt es einen gewissen Spielraum in der Entscheidungsfindung, welchen die jurKI tendenziell nicht wahrnehmen kann, jedoch spielt dieser subjektive Teil nur eine sehr untergeordnete Rolle in der Rechtssprechung."
131,FAQ.1-1,"Die jurKI verhandelt nur Fälle des Zivilrechts, das Strafrecht ist ausgeschlossen. Zivilrecht ist in das allgemeine bzw. bürgerliche Privatrecht und in das Sonderprivatrecht unterteilt ist. Ausgenommen von unserer Betrachtung wird das Familienrecht."
132,FAQ.2,"Es wird nicht klar, wieso es hier nicht um eine KI geht, die den Richter:innen unterstützend Arbeit abnimmt statt unabhängig zu entscheiden."
133,FAQ.2-1,"Unterstützung durch KI findet bei Richter:innen bereits statt, zum Beispiel durch das Erkennen bestimmter Textteile und automatische Einordnen in passende Akten. Diese Verwendung von KI ist ethisch gesehen verhältnismäßig problemlos und daher nicht Teil unseres Szenarios."
134,Z.K2-1-2,Wie lässt sich das von der KI gelieferte Ergebnis nachvollziehen? Das Blackbox-Verhalten der KI und die Intransparenz ihrer Begründungen lassen viel Raum für unaufrichtige Entscheidungen.
135,FAQ.5,"Wie kann eine KI komplexe Gesetzestexte, die zudem Ermessensspielräume offen lassen, vollständig verstehen? Hohe Komplexität und Veränderbarkeit der Gesetze werden für eine KI zu große Hürden sein, um ein restloses Verständnis der Gesetzestexte zu erlangen."
136,Z.P8-1,"Das oberste Ziel der Rechtssprechung ist Gerechtigkeit zu schaffen. Dabei sind Kosten nur eine marginaler Faktor. Außerdem könnte der Einsatz von KI zu höheren Kosten führen, da Richter:innen weiterhin die Sachlage eines Falles analysieren und in das Rechtssystem einbetten müssen, um eine rechtliche Entscheidung zu treffen."
137,FAQ.3,Was hat es mit Instanzen auf sich?
138,Z.K2,Eine Maschine sollte nicht die Macht haben über das Leben von Menschen zu urteilen. KI fehlt die Fähigkeit zu Mitgefühl und Menschlichkeit kann nur bedingt simuliert werden.
139,Z.K2-1-1,Entscheidungen der KI müssen Grundsätzen der Interpretierbarkeit entsprechen. Dies muss möglicherweise nach der Entscheidung manuell geprüft werden und könnte insgesamt zu Mehrkosten führen.
140,Z.P3-1,"Die jurKI trifft auch fehlerhafte Entscheidungen. Die Folgen struktureller Fehler wären gravierend, da die jurKI sie wiederholen würde, bis sie erkannt werden."
141,Z.P3-1-2,Das Ausmaß der Schäden durch fehlerhafte Urteile der jurKI unterscheidet sich nicht wesentlich vom Ausmaß der Schäden fehlerhafter Urteile von Richter:innen.
142,FAQ.4,Aus welchen Daten lernt die jurKI?
143,Z.K11-1,Die Übermittlung von Entscheidungen findet schon lange über andere Kanäle als den Menschen statt. An den Postweg sowie das E-Mail-Postfach haben sich Menschen schnell gewöhnt. Sie werden sich auch an eine KI gewöhnen.
144,Z.K10-1,"Hochqualitative Trainigsdaten sorgen dafür, dass die jurKI wenige Fehler macht. Zudem wird sich die Fehlerrate der jurKI mit der Zeit verbessern durch zunehmende Trainigsdaten und optimierte Abläufe. Im seltenen Fall falscher Entscheidungen sichert der Instanzenzug, dass Gerechtigkeit in einer höheren Instanz geschaffen wird."
145,Z.K10-1,"Hochqualitative Trainigsdaten sorgen dafür, dass die jurKI wenige Fehler macht und die Fehlerrate der jurKI wird sich mit der Zeit durch Trainigsdaten und optimierte Abläufe verbessern. Sollte es trotzdem zu falschen Entscheidungen kommen, sichert der Instanzenzug die Herstellung von Gerechtigkeit durch eine höhere Instanz."
146,Z.P6,Menschliche Richter:innen entscheiden oft trotz umfassender Ausbildung aufgrund von kognitiven Heuristiken und fehlerhaften Erinnerungen. Derartige kognitive Verzerrungen treten bei einer KI seltener auf.
147,FAQ.1,Mit welchen Fällen setzt sich die KI auseinander?
148,Z.P8,"Die jurKi ist günstiger als menschlicher Richter:innen, denn Kosten für die Entwicklung und das Training der KI fallen vor Allem in der Anfangsphase an, während verbeamtete Richter:innen regelmäßig Gehalt kosten."
149,Z.P8,"Die jurK ist günstiger als menschliche Richter:innen, denn Kosten für Forschung und Entwicklung der jurKI fallen vor Allem in der Anfangsphase an, während verbeamtete Richter:innen regelmäßig Gehalt kosten."
150,Z.K9,Ein Mensch möchte als Mensch behandelt werden. Die Verwertung durch eine Maschine wie die jurKI wird auf wenig Akzeptanz stoßen - Besonders bei derart wichtigen Entscheidungen wie Gerichtsurteilen.
