,label,text
12,Z.C2,"Die Umsetzung von Vernetztem Fahren durch die Verwendung von AutoKI, wird die Anforderungen an die Geschwindigkeitsbegrenzungen erhöhen, um eine effektive Kommunikation zwischen den Systemen zu gewährleisten. Dies kann zu verlängerten Fahrzeiten und einer geringeren Effizienz im Verkehr führen."
13,Z.C2-1-1,"Wenn autonom fahrende Autos eine langsamere und vorsichtigere Fahrweise an den Tag legen, kann dies bei anderen Verkehrsteilnehmern für Unzufriedenheit sorgen. Dies kann dazu führen, dass diese Verkehrsteilnehmer unbedachte Aktionen einleiten, die wiederum neue Risiken im Verkehr verursachen können."
14,Z.P10-1,"Der Einsatz von autoKI in der Güterbeförderung kann dazu führen, dass viele Arbeitsplätze in diesem Bereich obsolet werden."
15,Z.C6-3,"Eine Programmierung von selbstfahrenden Fahrzeugen mit dem Ziel, die Anzahl der Unfallopfer zu minimieren, kann als gerechtfertigt betrachtet werden, falls sie das Risiko für jeden einzelnen Verkehrsteilnehmer gleichermaßen senkt, ohne gegen das Grundgesetz zu verstoßen."
16,Z.C6-1,"Die autoKI hat in kniffligen Konfliktsituationen die Fähigkeit, verglichen mit Menschen, wahrscheinlich bessere Entscheidungen zu treffen, welche weniger Schaden verursachen, da Menschen in solchen Situationen oft überfordert sind und nicht in der Lage sind die bestmögliche Wahl zu treffen."
17,Z.C9-1,"Ein missverstandener Datenschutz kann verhindern, dass relevante Daten ausgetauscht werden, was zu ineffektiven Ergebnissen führen kann, wie es bei der deutschen Corona-Warn-App der Fall war. Es ist von großer Bedeutung, ein Gleichgewicht zwischen Selbstbestimmungsrecht und dem Schutz vor Schaden sowie dem Prinzip der Fürsorge herzustellen."
18,Z.C5-1-1-1,"Die Präferenz, die Kontrolle über das Fahrzeug selbst zu behalten, sollte nicht dazu führen, das autonome Fahren ganz zu verhindern. Personen die es vorziehen, die Fahrzeugsteuerung selbst zu übernehmen, sollten weiterhin die Möglichkeit dazu haben."
19,Z.C7,"Da die Kosten von KI-Systemen aktuell sehr hoch sind, können sich nicht alle diese Technologie leisten. Dies verschärft eine bereits bestehende Ungerechtigkeit in Bezug auf den Zugang zu Fahrzeugen, da einige Menschen ohnehin nicht in der Lage sind, sich ein eigenes Fahrzeug zu finanzieren."
20,Z.C6-2,"Die autoKI könnte eine Entscheidungsfindung in Dilemma-Situationen auf Zufallsgeneratoren stützen, somit eine Option darstellen, bei der das Fahrzeug unabhängig von der Situation entscheidet und dabei keine festgelegten Werte oder Algorithmen verwendet."
21,Z.C6,"Die autoKI stellt sich bei der Abwägung von Entscheidungen in kritischen Situationen, wie Dilemma-Situationen, in denen es um das Abwägen von Menschenleben geht, vor Herausforderungen. Da solche Entscheidungen weder durch klare Normen bestimmt noch ethisch eindeutig programmiert werden können."
22,Z.C5-2,"Um der Skepsis der Gesellschaft bzgl. neuer Technologien zu entgegnen, sollte der Dialog gesucht werden."
23,Z.P8-1,"Die autoKI wird, was das irrationale menschliche Verhalten angeht, an ihre Grenzen stoßen."
24,Z.C10,"Um den Einsatz der autoKI im Straßenverkehr zu etablieren, bedarf es vorerst eines Rechtsrahmens, der das autonome Fahren reguliert."
25,Z.P11,Autonome Fahrzeuge führen zwangsläufig zu einer Reduktion von Verkehr und Parkkosten in der Innenstadt.
26,Z.P10-2-1,"Es ist zu erwarten, dass sich die Anschaffungskosten der autoKI und die der technischen Ausrüstung im Vergleich zu den Lohnkosten, schnell amortisieren werden."
27,Z.P4,"Die autoKI schafft mehr Zugang zu Mobilität indem sie das Feld derjenigen Personen, die ein Auto führen dürfen, erweitert. Behinderte und ältere Menschen sowie möglicherweise auch Kinder genießen dann die Freiheit am motorisierten Individualverkehr teilnehmen zu können."
28,Z.P14,Ein breiter Einsatz der autoKI steigert die Verlässlichkeit und Sicherheit des ÖPNV. Dies trägt wesentlich zu einem angenehmeren Reisekomfort bei.
29,Z.P8-1-1,"Sowohl die autoKI als auch Menschen können menschliches Fehlverhalten nur schwer vorausahnen. Entscheidend schneller und sicherer kann jedoch die autoKI reagieren. Dies ist besonders wichtig, da 90% aller Unfälle aus menschlichem Fehlverhalten heraus geschehen."
30,Z.C1-1-1,Das erklärte Ziel des Einsatzes der autoKI besteht nicht darin den Menschen zu verdrängen. Vielmehr soll eine Reduzierung von Unfällen und höhere Effizienz im Straßenverkehr erreicht werden. Es ist weiterhin möglich das Steuer selbst zu bedienen.
31,Z.C8-1,Datenschutzrechtlichen Fragen wird mit Anonymisierung der Nutzerdaten sowie Cyber-Protektion und stark begrenzter Datenaufbewahrungszeit begegnet. Rechtliche Rahmenbedingungen müssen eingehalten werden und zur Übermittlung der Daten werden nur datenschutztechnisch unbedenkliche und zertifizierte Protokolle verwendet.
32,Z.C9,"Das generierte Wissen über Nutzer und Fahrverhalten übersetzt sich in die Macht derjenigen, welche über das Wissen verfügen können. Trotz Anonymisierung und Datenschutz besteht großes Potenzial für Überwachung und Missbrauch."
33,Z.C6-3-1,Bei einer solchen Programmierung muss stets eine Entscheidung getroffen werden bzw. eine bestimmte Art von Person oder Personengruppe diskriminiert werden. Für diese Programmierentscheidung können die Programmierer haftbar gemacht werden.
34,Z.C4-1-1,"Es wird immer Angriffe geben, die gängige Sicherheitsstandards umgehen können. Beeinflussung der aufgenommenen Daten des fahrenden Autos oder direkte Manipulation von Datenübertragungen bergen tödliche Risiken."
35,Z.P12,Eine flächendeckend eingesetzte autoKI wird Staus vermeiden und Verkehrsabläufe wirksam optimieren. Beispielsweise das Reißverschlussverfahren würde mit autoKI reibungslos funktionieren. Zudem führen optimierte Verkehrswege zu einer geringeren Umweltbelastung.
36,Z.C10-1,In Deutschland existieren bereits seit 2017 Gesetzte zu Fahrassistenzsystemen. Ein Gesetz zum vollautomatisierten Fahren wurde 2021 aufgenommen und seitdem stetig verbessert mit Hinblick auf die fortschreitenden technischen Entwicklungen. Ausserdem wird der Rechtsrahmen auch auf UN-Ebene weiterentwickelt mit besonderer Initiative Deutschlands.
37,Z.C5-1-1-1,Vollautomatisierte Fahrsysteme werden keine Pflicht sein. Viele Menschen möchten lieber die Steuerungskontrolle über ihr Auto weiterhin behalten und dürfen das auch.
38,Z.C7-1,"Es sollte nicht der Fall sein, dass neue Formen des Fahrens unzugänglich bleiben, nur weil nicht alle die Mittel dafür haben. Es ist wichtig, dass neue Herausforderungen in Bezug auf die Gerechtigkeit angesprochen werden, besonders wenn es um die Kosten geht. Es ist jedoch wichtig zu beachten, dass die Kosten im Laufe der Zeit sinken werden und damit ein größerer Zugang ermöglicht werden kann."
39,Z.C7,"Da die Kosten von KI-Systemen eine Hürde darstellen können, kann es sein, dass nicht alle Personen in naher Zukunft in der Lage sein werden, diese Technologie zu nutzen. Das kann zu einer Verschärfung der bestehenden Herausforderungen in Bezug auf Gerechtigkeit führen, insbesondere für jene, die sich bereits jetzt kein eigenes Fahrzeug leisten können."
40,Z.C8,Die Notwendigkeit einer vernetzten Kommunikation zwischen Fahrzeugen erfordert einen aktiven Austausch von Daten. Dies kann jedoch im Konflikt stehen mit dem Persönlichkeitsrecht auf Privatsphäre und den eigenen Daten stehen.
41,Z.C5-1-1-2,"Der Begriff des autonomen Fahrens ist in öffentlichen Diskussionen oft ungenau und wird oft synonym mit Begriffen wie automatisiertem, teilautomatisiertem oder fahrerlosem Fahren verwendet, dies kann eine Untersuchung der Akzeptanz in der Gesellschaft erschweren und führt zu Verwirrung."
42,Z.C2-1-1,"Autonome Fahrzeuge, die eine defensive und langsamere Fahrweise einnehmen, könnten zu Unzufriedenheit und Ärger bei anderen Verkehrsteilnehmern führen, was dazu führen kann, dass sie dazu neigen, unüberlegte Handlungen durchzuführen und dadurch neue Gefahrensituationen schaffen."
43,Z.P2-1,"Ohne den Einsatz von Fahrern und die Rolle des Passagiers einnehmend, könnte es zu Gefühlen von Nutzlosigkeit oder Unwert kommen, was die Akzeptanz der Technologie erheblich beeinträchtigen kann."
44,Z.C4-1,"Es ist wichtig, dass der Hersteller alles in seiner Macht Stehende unternimmt, um das Fahrzeug und seine Architektur gegen Angriffe zu schützen. Dies erfordert die ständige Berücksichtigung von Fortschritten in der Sicherheitstechnologie."
45,Z.C11-1,"Wie die Vergangenheit gezeigt hat, wird der Gesetzgeber in der Lage sein, die rechtlichen Rahmenbedingungen an die sich ändernden Umstände anzupassen. Dies kann dazu beitragen, die Verantwortung klar zu regeln und aufrechtzuerhalten, einschließlich Regelungen zur Erbringung von Nachweisen individuellen Verschuldens, wenn die Steuerung des Fahrzeugs vollständig an ein intelligentes Programm übertragen wird."
46,Z.P10-1,"Der Einsatz von AutoKI in der Güterbeförderung kann dazu führen, dass es zu einem Rückgang von Arbeitsplätzen kommt."
47,Z.P10-2,"Die Kosten für die Ausstattung eines Fahrzeugs mit autoKI und der erforderlichen technischen Ausrüstung tendieren dazu, höher zu sein im Vergleich zu den Lohnkosten."
48,Z.C4,"Es kann ein Risiko bestehen, dass das technische System der autoKI von Menschen manipuliert werden kann und damit nicht nur die Passagiere, sondern auch andere Verkehrsteilnehmer und unbeteiligte Dritte gefährdet werden können."
49,Z.C3-1,"Die autoKI hat die Fähigkeit die eigenen Systemgrenzen zu erkennen und bei deren Erreichen oder technischen Fehlfunktionen, die die autonome Fahrfunktion beeinträchtigen, die Sicherheit des Fahrzeugs zu gewährleisten, indem es zum Beispiel in einer sicheren Position zum Stillstand kommt."
50,Z.P7-1,"Wenn die Straßen und Wege enger werden, kann es schwieriger werden, alle Arten von Verkehr sicher zu koordinieren, besonders in Fällen, in denen die Technologie für die autonome Steuerung von Fahrzeugen noch nicht allgegenwärtig eingesetzt wird."
51,Z.C6-2,"In bestimmten Notsituationen, in denen schnelles Handeln erforderlich ist und keine klare Entscheidung getroffen werden kann, könnte die autoKI auf eine rein zufällige Auswahl aus vorprogrammierten Optionen zurückgreifen, anstatt auf festgelegte Regeln und Algorithmen."
52,Z.P9-1-1,"Viele, besonders aber die jungen, Fahrer:innen reagieren falsch auf Gefahrensituationen. Beispielsweise durch gefährliche Ausweichmanöver wenn sich Gegenstände oder Tiere auf der Fahrbahn befinden. Studien legen außerdem nahe, dass ein Großteil der Autofahrer:innen die eigenen Fähigkeiten deutlich überschätzt und sich überdurchschnittlich gut einordnet."
53,Z.C9-2,Die Entscheidung zur Weitergabe persönlicher Daten und Nutzungsdaten sollte für den Endverbraucher möglich sein. Natürlich spielt der Datenschutz eine zentrale Rolle bei der Anwendung und Entwicklung der autoKI und sollte standardmäßig aktiviert sein.
54,Z.C5-1-1,"Eine Studie des Center of Automotive Management (CAM) in Bergisch Gladbach belegt zusammen mit dem britischen Markt- und Meinungsforschungsinstitut Yougov, dass fast zwei Drittel der mindestens 55-Jährigen autonomes Fahren ablehnt während etwa 63 Prozent der 18- bis 34-Jährigen sich die Nutzung als ""sehr gut"" (28 Prozent) oder ""vielleicht"" (35 Prozent) vorstellen."
55,Z.P11-1-1,"Eine optische Erkennung der Verkehrszeichen ist nicht nötig, da die Vorschriften einprogrammiert werden können. Ein intelligentes System am Straßenrand übermittelt die Daten, welche die Anweisungen für den Verkehr enthalten und kann bei Bedarf umprogrammiert werden."
56,Z.P2,KI befreit den:die Faher:in von der anstrengenden Aufgabe auf den sich ändernden Verkehr achten zu müssen. Dadurch werden physiche und psychische Ressourchen der Farer:innen frei.
57,Z.C1,"Der möglicherweise durschlagende Erfolg autnomen Fahrens könnte dazu führen, dass Menschen auf die passive Rolle des:der Passagiers:in reduziert werden. Selbst zu fahren geht dann mit großen Risiken einher und wird sanktioniert, insgesamt geht der menschliche Aspekt verloren."
58,Z.C3,"Es könnte zu schwerwiegenden und flächendeckenden ""Safety-Problemen"" der autoKI kommen. Massenhaftes Systemversagen und strukturelle Fehler in der Programmierung könnten zu Personenschäden führen."
59,Z.P5-1,"Älteren Menschen ist das Führen eines Fahrzeuges nicht untersagt. Autonomes Fahren berechtigt sie also nicht in einer Weise, die ihnen nicht ohnehin derzeit in Deutschland offensteht."
60,Z.C6,"Bei der autoKI kann es schwierig sein, in Dilemmasituationen, in denen Menschenleben auf dem Spiel stehen, die richtige Entscheidung zu treffen. Diese Entscheidungen sind oft schwierig zu regulieren und ethisch zu begründen."
61,Z.C1-1,"Der Einsatz von autoKI im Straßenverkehr erfordert eine hohe Zuverlässigkeit der Technologie, um die Sicherheit der Verkehrsteilnehmer:innen zu gewährleisten und die Abhängigkeit von menschlichen Fahrer:innen zu minimieren. Ohne die Gewissheit einer nahezu fehlerfreien Funktionsweise, wäre der Wechsel zu einem autonomen Fahrsystem riskant."
62,Z.P6,"Autonomes Fahren kann dazu beitragen, die Mobilität für Personen mit Einschränkungen zu verbessern und dadurch die Teilhabe an der Gesellschaft zu fördern."
63,Z.P8,"Der Einsatz der autoKI ermöglicht eine höhere Reaktionsgeschwindigkeit und präzisere Entscheidungen in kritischen Situationen, da sie schneller reagieren und nicht von Ablenkungen beeinflusst werden kann."
64,Z.P10,"Der Einsatz der autoKI kann die Effizienz und die Kapazität des Verkehrs deutlich steigern, da sie Unfälle vermeiden und die Verkehrsflüsse optimieren kann. Dadurch kann es zu einer Reduzierung von Staus und zu einer schnelleren und sichereren Beförderung von Personen und Gütern kommen."
65,Z.C6-3,"Eine Programmierung, die darauf abzielt, die Zahl der Opfer im Verkehr zu minimieren, könnte als gerechtfertigt angesehen werden, solange sie das Risiko für jede einzelne Person im Verkehr gleichermaßen verringert."
66,Z.C1-1-2,"Es ist unrealistisch, dass es jemals eine autoKI geben wird, die absolut fehlerfrei und unbeeinflusst von äußeren Faktoren ist."
67,Z.C2,"Der Einsatz der autoKI erfordert angepasste Geschwindigkeitsbegrenzungen, um eine erfolgreiche Kommunikation zwischen den Fahrzeugen zu gewährleisten, was zu längeren Fahrtzeiten und einer insgesamt geringeren Effizienz im Verkehr führen kann."
68,Z.P13,"Die Verwendung von autoKI im Verkehr kann dazu beitragen, dass die Mobilität in ländlichen Gebieten verbessert wird, indem die Verkehrsbedürfnisse der Bürger:innen besser berücksichtigt werden. Durch die Anpassung der Fahrzeiten und die Vermeidung von Umsteigevorgängen kann die Reisezeit verkürzt und der Verkehr insgesamt effizienter gestaltet werden."
69,Z.P10-1-1,"Der Einsatz von autoKI in der Mobilität führt zu einer Umstrukturierung des Arbeitsmarkts, da traditionelle Berufsbilder wie LKW-Fahrer:innen wegfallen und neue wie die der IT-Spezialist:innen und Überwachungstechniker:innen entstehen."
70,Z.P9-1,Ein menschliche:r Fahrer:in kann eine vorausschauende und langsame Fahrweise haben und somit in den meisten kritischen Situationen schnell genug und sicher reagieren.
71,Z.P6-1,"Der Einsatz der autoKI ermöglicht eine inklusivere Mobilität, indem er die Zugänglichkeit von Fahrzeugen für alle Menschen, unabhängig von ihren körperlichen Einschränkungen, verbessert. Dies erfordert jedoch die Entwicklung von speziellen Hilfsmitteln oder Systemen, die in Verbindung mit der autoKI eingesetzt werden können, damit auch Menschen mit körperlichen Einschränkungen die Vorteile des autonomen Fahrens nutzen können, ohne auf die Hilfe Dritter angewiesen zu sein."
72,Z.C10-1-1,"Obwohl die Vorteile des autonomen Fahrens für gewerbliche Mobilitätsanbieter:innen offensichtlich sind, gibt es Kritik daran, dass die Gesetzgebung in diesem Bereich bislang hauptsächlich auf diese Gruppe ausgerichtet ist und die Bedürfnisse und Interessen privater Fahrzeugbesitzer:innen vernachlässigt werden."
73,Z.P12-1-1,"Um die Auswirkungen des autonomen Fahrens auf die Verkehrsinfrastruktur und die Gesellschaft insgesamt zu regulieren, könnte eine gesetzliche Regulierung eingeführt werden, die die Anzahl der autonomen Fahrzeuge auf den Straßen begrenzt und die Einhaltung von Sicherheitsstandards sicherstellt."
74,Z.C2-1,"Der Einsatz von autonomen Fahrsystemen in Kombination mit strikteren Geschwindigkeitsbegrenzungen kann zu einer allgemein höheren Verkehrssicherheit führen, da die Systeme schneller auf Gefahrensituationen reagieren und die Geschwindigkeit angepasst wird, um Unfälle zu vermeiden."
75,Z.C11,"Ohne die Anwesenheit von Fahrer:innen, wird es schwierig sein, eine strafrechtliche Verantwortung festzustellen, da das Schuldprinzip im Strafrecht voraussetzt, dass eine Person für ihre Handlungen verantwortlich gemacht werden kann. Dies kann problematisch sein, wenn die Entscheidungen und Handlungen des Fahrzeugs vollständig von einem intelligenten Programm übernommen werden."
76,Z.P1,"Der Einsatz von autonomen Fahrzeugen ermöglicht es den ursprünglichen Fahrer:innen, ihre Zeit während der Fahrt anderweitig zu nutzen, wie zum Beispiel für Arbeit oder Freizeitaktivitäten, anstatt sich auf das Fahren zu konzentrieren."
77,Z.P12-1-2,"Alternative Formulierung: Deutsche stehen durchschnittlich 30 Stunden pro Jahr im Stau. Der verbreitete Einsatz von autoKI könnte sicherstellen, dass die Geschwindigkeiten der Fahrzeuge optimal an die Verkehrssituation angepasst sind und somit unnötiges Bremsen/Beschleunigen verhindern."
78,Z.C9-1,"Der Schutz der Privatsphäre und der Daten ist ein wichtiges Anliegen, allerdings kann eine übermäßige Fokussierung darauf dazu führen, dass ein sinnvoller Austausch von Informationen unterbunden wird. Eine angemessene Abwägung zwischen dem Schutz der Privatsphäre und dem Nutzen für die Gesellschaft, wie beispielsweise im Fall von Warn-Apps während der COVID-19 Pandemie, ist von großer Bedeutung."
79,Z.C12,Ohne die Rückmeldungen menschlicher Fahrer:innen könnten sich die Fahrgewohnheiten von manchen Verkehrsteilnehmer:innen verschlechtern.
80,Z.P7,"Durch die präzise Steuerung der autoKI kann der Platzbedarf auf Straßen und in Parkbereichen reduziert werden. Die Fahrzeuge können genauer und sicherer fahren und parken, was zu einer effizienteren Nutzung des vorhandenen Raums führt. Das ermöglicht es, Straßen und Parkflächen schmaler zu gestalten und Platz für andere Verkehrsmittel oder Infrastrukturprojekte zu schaffen."
81,Z.C5-1,"Erkenntnisse aus Untersuchungen, die von dem BMVI unterstützt wurden, deuten darauf hin, dass die Mehrheit der Fahrgäste gegenüber autonomen Fahrzeugen positiv eingestellt ist und es als spannende Neuerung betrachtet."
82,Z.P5,"Mit zunehmendem Alter wird die Bevölkerung in Deutschland älter. Um ihre Mobilität zu erhalten, müssen sie weiterhin am Straßenverkehr teilnehmen. Mit der autoKI können ältere Menschen auf sichere Weise weiterhin am Straßenverkehr teilnehmen."
83,Z.P1-1,"Der Einsatz der autoKI kann Auswirkungen auf die Arbeitsplätze von Fahrer:innen haben und könnte zu einem Umdenken in Bezug auf die Beschäftigung in dieser Branche führen. Es ist wichtig, sicherzustellen, dass diese Veränderungen sozialverträglich und fair gestaltet werden."
84,Z.P12-1,Der Einsatz von autoKI kann die Nachfrage nach Individualverkehr steigern und zu einer Zunahme privater Fahrzeuge führen. Dies kann negative Auswirkungen auf die Umwelt haben und den öffentlichen Verkehr beeinträchtigen.
85,Z.C4-1-2,"Eine Tatsache, die sich nicht leugnen lässt, ist, dass jedes System, das an das Internet angeschlossen ist, niemals vollständig gegen Angriffe von Hackern geschützt werden kann."
86,Z.C5,"Die Einführung von autonomen Fahrzeugen wirft Fragen bezüglich der Akzeptanz in der Gesellschaft auf, da einige Skepsis gegenüber Technologien besteht, die den Einfluss des Menschen auf die Kontrolle von Systemen reduzieren."
87,Z.P9,"Die autoKI basiert auf objektiven Algorithmen und kann daher in der Regel bessere Entscheidungen treffen, insbesondere im Hinblick auf die Vermeidung von Gefahren und Schäden. Der Schutz von Personen hat dabei stets Priorität gegenüber dem Schutz von Tieren oder Sachwerten."
88,Z.C6-2-1,"Eine solche Programmierung würde den Wert des menschlichen Lebens und der Würde des Menschen ignorieren, da es die am Straßenverkehr beteiligten Personen zu bloßen Objekten reduzieren würde."
89,Z.C6-1,"Da die autoKI in Konfliktsituationen aufgrund ihrer Programmierung in der Lage ist, Entscheidungen auf objektiver Basis zu treffen, kann sie im Vergleich zu menschlichen Fahrern wahrscheinlich bessere Entscheidungen treffen, die einen geringeren Schaden verursachen."
90,Z.P4-1,"Der Wegfall des menschlichen Fahrers könnte eine Konfliktsituation zwischen dem Prinzip der Selbstbestimmung und der Fürsorge aufwerfen. Es gibt keine klare ethische Regel, die besagt, dass Sicherheit immer vor Freiheit geht, weshalb die Entscheidung, ob eine Person fahrtüchtig ist, letztendlich bei den Fahrer:innen selbst liegen sollte."
91,Z.P11-1,"Obwohl die autoKI in der Lage ist, Verkehrszeichen präzise zu erkennen, kann es in bestimmten Situationen wie bei manipulierten Schildern oder schlechtem Wetter zu Fehlern kommen. In solchen Fällen kann der menschliche Fahrer:in auf Erfahrungen und Kenntnisse der lokalen Vorschriften zurückgreifen und entsprechend handeln."
92,Z.P3,"Mit der Einführung von autoKI kann die Privatsphäre der Verkehrsteilnehmer:innen gestärkt werden, da die Abhängigkeit von öffentlichen Verkehrsmitteln oder Taxis verringert wird und mehr Flexibilität und Unabhängigkeit im täglichen Reisen ermöglicht wird."
93,Z.C12,"Menschlichen Fahrer:innen erhalten für ihr möglicherweise rücksichtloses Verhalten im Straßenverkehr weniger Feedback, sodass sich ihre Fahrweise weiter verschlechtern könnte."
94,Z.P9,Aufgrund der sorgfältig durchdachten und geprüften Algorithmen der autoKI steht der Personenschutz im Straßenverkehr an erster Stelle. Ferner trifft die autoKI auch beim Schutz von Tier- und Sachwerten bessere Entscheidungen als menschliche Fahrer:innen.
95,Z.C8-1,"Es gilt sich an gesetzliche Vorschriften zum Datenschutz zu halten. Systeme der autoKI, die der Datenübetragung und -verwaltung dienen, müssen entsprechend auf Sicherheit und Anonymität ausgelegt sein."
96,Z.C6,"Es scheint unmöglich eine ethisch tragfähige Programmierung der autoKi für sogenannte Dilemmasituationen, in denen der Wert von Menschenleben zu bewerten ist, zu entwickeln."
97,Z.C4-1-1,"Das Verhindern von Angriffen auf autonom fahrende Fahrzeuge ist nicht möglich. Angriffspunkte bietet das autonome Fahren insbesondere durch seine Abhängigkeit von Daten aus der Umgebung des Autos, denn diese Datenabfragen und -übertragungen können manipuliert werden."
98,Z.C6-2-1,"Ein Zufallsgenerator für das Auflösen von Dilemmata wird der Würde des Menschen nicht gerecht, da hier Menschenleben zu verrechenbaren Einheiten herabgestuft werden."
99,Z.P2-1,Indem der Mensch seiner Wirksamkeit und Tätigkeit als Fahrer beraubt wird stellt sich bei ihm möglicherweise ein Gefühl der Entfremdung und Nutzlosigkeit ein.
100,Z.P4-1,"Es ist wichtig, dass die Entscheidung, ob jemand fahrtüchtig ist, nicht von einer Maschine getroffen wird, sondern bei den Fahrer:innen selbst liegt. Dies ermöglicht es ihnen, die Verantwortung für ihre Handlungen zu übernehmen und sicherzustellen, dass sie sich in einem Zustand befinden, in dem sie sicher und verantwortungsvoll fahren können. Ein Beispiel dafür wäre, dass ein Fahrer:in, der Medikamente einnimmt, die möglicherweise die Reaktionsfähigkeit beeinträchtigen, sich selbst darüber im Klaren sein sollte, ob er fahrtüchtig ist, und gegebenenfalls auf das Autofahren verzichten sollte."
101,Z.P7-1,"Eine Verknappung der Verkehrsflächen durch die Verbreiterung von Fahrspuren für autonome Fahrzeuge kann dazu führen, dass der Austausch und die Zusammenarbeit zwischen verschiedenen Verkehrsmitteln erschwert werden. Dies kann insbesondere für Fußgänger:innen und Radfahrer:innen gefährlich werden und das Zusammenwirken der Verkehrsteilnehmer beeinträchtigen."
102,Z.C11-1,"Die rechtlichen Rahmenbedingungen müssen an die Entwicklung autonomer Systeme angepasst werden, um Unfälle und Verantwortlichkeiten in solchen Situationen vollständig abzudecken und gerecht zu regeln. Eine klare Regelung ist notwendig um Unsicherheiten zu vermeiden und die Sicherheit im Straßenverkehr zu gewährleisten."
103,Z.P12-1,"Dies kann sich negativ auf die Umwelt auswirken, da es zu einer Zunahme des Verkehrsaufkommens und damit zu einer Erhöhung der CO2-Emissionen führen kann. "
104,Z.P11-1,"Da die autoKI von externen Faktoren beeinflusst werden kann, wie beispielsweise Manipulationen oder schlechten Witterungsbedingungen, besteht das Risiko, dass sie nicht in der Lage ist, Verkehrszeichen korrekt zu erkennen. In solchen Situationen ist die Einschätzung und Entscheidung von menschlichen Fahrer:innen von großer Wichtigkeit, um sicherzustellen, dass die Verkehrsregeln eingehalten werden."
105,Z.C10,"Um das autonome Fahren sicher und verantwortungsvoll zu gestalten, ist ein geeigneter rechtlicher Rahmen erforderlich, der die Verantwortung und Haftung im Falle von Unfällen klärt und die Anforderungen an die Sicherheit und Datenschutz der Systeme festlegt."
106,Z.C6-1,"Eine autoKI hat die Fähigkeit, kritische Situationen aufgrund ihrer Programmierung objektiver einzuschätzen und damit in der Regel bessere Entscheidungen zu treffen, die sowohl die Sicherheit von Personen als auch den Schutz von Tieren und Sachwerten gewährleisten. Dies kann dazu beitragen, Unfälle zu vermeiden und die Straßen insgesamt sicherer zu machen."
107,Z.C7-1,"Mit der zunehmenden Verbreitung und Weiterentwicklung der Technologie für autonomes Fahren, werden die Kosten für die Implementierung und Nutzung dieser Systeme in Fahrzeugen vermutlich sinken. Dadurch wird es für eine größere Anzahl von Menschen erschwinglich, von den Vorteilen des autonomen Fahrens zu profitieren und ihre Mobilität zu erhöhen."
